                    c             cloctime              csunzen             radiance                   tb
          8.000000000         12.573329926          8.893050194          3.388499975        379.079010010
          8.000000000         12.573060036          8.887940407          3.484800100        387.045989990
          8.000000000         12.572779655          8.883419991          3.462100029        385.166992188
          8.000000000         12.572500229          8.878450394          3.483000040        386.897003174
          8.000000000         12.571940422          8.873649597          3.504199982        388.652008057
          8.000000000         12.571669579          8.868490219          3.497499943        388.092010498
          8.000000000         12.571390152          8.863889694          3.510900021        389.200012207
          8.000000000         12.571109772          8.858739853          3.523200035        390.220001221
          8.000000000         12.570560455          8.853739738          3.486599922        387.196014404
          8.000000000         12.570280075          8.848799706          3.525799990        390.438995361
          8.000000000         12.569999695          8.843879700          3.510999918        389.212005615
          8.000000000         12.569720268          8.839090347          3.506799936        388.868011475
          8.000000000         12.569439888          8.834269524          3.528899908        390.691009521
          8.000000000         12.568889618          8.829250336          3.528800011        390.680999756
          8.000000000         12.573329926          8.891309738          3.410799980        380.927001953
          8.000000000         12.573060036          8.886190414          3.462500095        385.203002930
          8.000000000         12.572779655          8.881669998          3.457999945        384.828002930
          8.000000000         12.572500229          8.876700401          3.475199938        386.252014160
          8.000000000         12.571940422          8.871899605          3.488199949        387.326995850
          8.000000000         12.571669579          8.866740227          3.490099907        387.484008789
          8.000000000         12.571390152          8.862139702          3.517600060        389.756988525
          8.000000000         12.571109772          8.856989861          3.513000011        389.376007080
          8.000000000         12.570560455          8.851989746          3.496900082        388.046997070
          8.000000000         12.570280075          8.847040176          3.518800020        389.859985352
          8.000000000         12.569999695          8.842120171          3.517800093        389.777008057
          8.000000000         12.569720268          8.837329865          3.513600111        389.424987793
          8.000000000         12.569439888          8.832509995          3.535399914        391.229003906
          8.000000000         12.568889618          8.827489853          3.528800011        390.682006836
          8.000000000         12.573329926          8.889570236          3.410799980        380.924011230
          8.000000000         12.573060036          8.884449959          3.471400023        385.938995361
          8.000000000         12.572779655          8.879929543          3.445699930        383.812011719
          8.000000000         12.572500229          8.874950409          3.479099989        386.575012207
          8.000000000         12.571940422          8.870149612          3.492199898        387.658996582
          8.000000000         12.571669579          8.864990234          3.493799925        387.789001465
          8.000000000         12.571390152          8.860389709          3.514199972        389.479003906
          8.000000000         12.571109772          8.855239868          3.506200075        388.812988281
          8.000000000         12.570560455          8.850239754          3.490099907        387.480987549
          8.000000000         12.570280075          8.845290184          3.508300066        388.990997314
          8.000000000         12.569999695          8.840370178          3.510999918        389.213989258
          8.000000000         12.569720268          8.835579872          3.506900072        388.869995117
          8.000000000         12.569439888          8.830760002          3.519200087        389.888000488
          8.000000000         12.568889618          8.825739861          3.516099930        389.632995605
          8.000000000         12.573329926          8.887829781          3.410700083        380.921997070
          8.000000000         12.573060036          8.882710457          3.489200115        387.411987305
          8.000000000         12.572779655          8.878199577          3.474299908        386.182006836
          8.000000000         12.572500229          8.873220444          3.483000040        386.898010254
          8.000000000         12.571940422          8.868410110          3.488199949        387.328002930
          8.000000000         12.571669579          8.863249779          3.501199961        388.398986816
          8.000000000         12.571390152          8.858650208          3.517600060        389.757995605
          8.000000000         12.571109772          8.853500366          3.502799988        388.532012939
          8.000000000         12.570560455          8.848500252          3.483200073        386.915985107
          8.000000000         12.570280075          8.843549728          3.515399933        389.571990967
          8.000000000         12.569999695          8.838620186          3.517899990        389.778991699
          8.000000000         12.569720268          8.833829880          3.516999960        389.705993652
          8.000000000         12.569439888          8.829010010          3.529000044        390.695007324
          8.000000000         12.568889618          8.823989868          3.522500038        390.158996582
          8.000000000         12.573329926          8.886099815          3.416300058        381.381988525
          8.000000000         12.573060036          8.880979538          3.471400023        385.937988281
          8.000000000         12.572779655          8.876460075          3.470200062        385.842987061
          8.000000000         12.572500229          8.871479988          3.490799904        387.542999268
          8.000000000         12.571940422          8.866680145          3.492199898        387.660003662
          8.000000000         12.571669579          8.861519814          3.493799925        387.790985107
          8.000000000         12.571390152          8.856909752          3.510900021        389.203002930
          8.000000000         12.571109772          8.851759911          3.509599924        389.096984863
          8.000000000         12.570560455          8.846750259          3.490099907        387.483001709
          8.000000000         12.570280075          8.841799736          3.515399933        389.572998047
          8.000000000         12.569999695          8.836879730          3.521300077        390.062011719
          8.000000000         12.569720268          8.832079887          3.520400047        389.984985352
          8.000000000         12.569439888          8.827260017          3.525700092        390.427001953
          8.000000000         12.568889618          8.822239876          3.522500038        390.160003662
          8.000000000         12.573329926          8.884369850          3.399499893        379.990997314
          8.000000000         12.573060036          8.879249573          3.471400023        385.937011719
          8.000000000         12.572779655          8.874730110          3.453900099        384.489013672
          8.000000000         12.572500229          8.869750023          3.483000040        386.898010254
          8.000000000         12.571940422          8.864939690          3.504300117        388.653991699
          8.000000000         12.571669579          8.859780312          3.490099907        387.486999512
          8.000000000         12.571390152          8.855179787          3.520999908        390.036987305
          8.000000000         12.571109772          8.850020409          3.509599924        389.097991943
          8.000000000         12.570560455          8.845020294          3.490099907        387.484008789
          8.000000000         12.570280075          8.840069771          3.518899918        389.864013672
          8.000000000         12.569999695          8.835140228          3.531500101        390.908996582
          8.000000000         12.569720268          8.830340385          3.513600111        389.429992676
          8.000000000         12.569439888          8.825519562          3.512700081        389.355010986
          8.000000000         12.568889618          8.820500374          3.519299984        389.898986816
          8.000000000         12.573329926          8.882650375          3.449800014        384.151000977
          8.000000000         12.573060036          8.877519608          3.493599892        387.778015137
          8.000000000         12.572779655          8.873000145          3.457999945        384.826995850
          8.000000000         12.572500229          8.868020058          3.483000040        386.898986816
          8.000000000         12.571940422          8.863209724          3.508300066        388.985992432
          8.000000000         12.571669579          8.858050346          3.497499943        388.096008301
          8.000000000         12.571390152          8.853449821          3.524399996        390.316009521
          8.000000000         12.571109772          8.848290443          3.506200075        388.816986084
          8.000000000         12.570560455          8.843279839          3.496999979        388.052001953
          8.000000000         12.570280075          8.838330269          3.518899918        389.864990234
          8.000000000         12.569999695          8.833410263          3.511100054        389.218994141
          8.000000000         12.569720268          8.828610420          3.513700008        389.430999756
          8.000000000         12.569439888          8.823789597          3.529000044        390.697998047
          8.000000000         12.568889618          8.818759918          3.516200066        389.636993408
          8.000000000         12.573329926          8.880929947          3.416199923        381.373992920
          8.000000000         12.573060036          8.875800133          3.484699965        387.040008545
          8.000000000         12.572779655          8.871279716          3.461999893        385.165008545
          8.000000000         12.572500229          8.866299629          3.479099989        386.576995850
          8.000000000         12.571940422          8.861490250          3.500299931        388.324005127
          8.000000000         12.571669579          8.856329918          3.501199961        388.401000977
          8.000000000         12.571390152          8.851719856          3.517600060        389.760986328
          8.000000000         12.571109772          8.846559525          3.516499996        389.662994385
          8.000000000         12.570560455          8.841560364          3.503799915        388.618988037
          8.000000000         12.570280075          8.836600304          3.525899887        390.446014404
          8.000000000         12.569999695          8.831680298          3.521300077        390.065002441
          8.000000000         12.569720268          8.826880455          3.506900072        388.876007080
          8.000000000         12.569439888          8.822050095          3.529000044        390.699005127
          8.000000000         12.568889618          8.817029953          3.516200066        389.638000488
          8.000000000         12.573329926          8.879210472          3.432899952        382.759002686
          8.000000000         12.573060036          8.874090195          3.475800037        386.303009033
          8.000000000         12.572779655          8.869569778          3.466099977        385.503997803
          8.000000000         12.572500229          8.864580154          3.479099989        386.576995850
          8.000000000         12.571940422          8.859769821          3.496299982        387.993011475
          8.000000000         12.571669579          8.854610443          3.479099989        386.575988770
          8.000000000         12.571390152          8.850000381          3.527699947        390.595001221
          8.000000000         12.571109772          8.844840050          3.496000051        387.972991943
          8.000000000         12.570560455          8.839830399          3.503799915        388.619995117
          8.000000000         12.570280075          8.834879875          3.511899948        389.286987305
          8.000000000         12.569999695          8.829950333          3.514499903        389.502990723
          8.000000000         12.569720268          8.825149536          3.527199984        390.545989990
          8.000000000         12.569439888          8.820329666          3.532299995        390.968994141
          8.000000000         12.568889618          8.815299988          3.522500038        390.165008545
          8.000000000         12.573329926          8.877499580          3.404999971        380.444000244
          8.000000000         12.573060036          8.872380257          3.480200052        386.670013428
          8.000000000         12.572779655          8.867859840          3.486599922        387.196014404
          8.000000000         12.572500229          8.862870216          3.479099989        386.576995850
          8.000000000         12.571940422          8.858059883          3.480200052        386.667999268
          8.000000000         12.571669579          8.852899551          3.512300014        389.316009521
          8.000000000         12.571390152          8.848290443          3.514300108        389.484008789
          8.000000000         12.571109772          8.843130112          3.502799988        388.536987305
          8.000000000         12.570560455          8.838120461          3.507299900        388.903991699
          8.000000000         12.570280075          8.833160400          3.526000023        390.447998047
          8.000000000         12.569999695          8.828229904          3.514499903        389.503997803
          8.000000000         12.569720268          8.823430061          3.527199984        390.548004150
          8.000000000         12.569439888          8.818610191          3.525799990        390.433013916
          8.000000000         12.568889618          8.813579559          3.519399881        389.903015137
          8.000000000         12.573329926          8.875800133          3.427299976        382.290985107
          8.000000000         12.573060036          8.870670319          3.466900110        385.563995361
          8.000000000         12.572779655          8.866149902          3.466099977        385.502990723
          8.000000000         12.572500229          8.861160278          3.483000040        386.899993896
          8.000000000         12.571940422          8.856349945          3.496299982        387.993988037
          8.000000000         12.571669579          8.851189613          3.497499943        388.098999023
          8.000000000         12.571390152          8.846579552          3.514300108        389.484985352
          8.000000000         12.571109772          8.841409683          3.516499996        389.665008545
          8.000000000         12.570560455          8.836409569          3.490200043        387.489013672
          8.000000000         12.570280075          8.831450462          3.529500008        390.739013672
          8.000000000         12.569999695          8.826519966          3.517999887        389.786987305
          8.000000000         12.569720268          8.821720123          3.517100096        389.713989258
          8.000000000         12.569439888          8.816889763          3.516000032        389.628997803
          8.000000000         12.568889618          8.811860085          3.528899908        390.691986084
          8.000000000         12.573329926          8.874099731          3.416100025        381.364013672
          8.000000000         12.573060036          8.868969917          3.480200052        386.667999268
          8.000000000         12.572779655          8.864450455          3.466099977        385.502990723
          8.000000000         12.572500229          8.859459877          3.475199938        386.255004883
          8.000000000         12.571940422          8.854649544          3.500299931        388.325988770
          8.000000000         12.571669579          8.849479675          3.497499943        388.100006104
          8.000000000         12.571390152          8.844869614          3.527800083        390.597991943
          8.000000000         12.571109772          8.839710236          3.513099909        389.384002686
          8.000000000         12.570560455          8.834699631          3.503900051        388.622985840
          8.000000000         12.570280075          8.829739571          3.515500069        389.579986572
          8.000000000         12.569999695          8.824810028          3.531599998        390.915008545
          8.000000000         12.569720268          8.820010185          3.523799896        390.272003174
          8.000000000         12.569439888          8.815179825          3.522599936        390.166992188
          8.000000000         12.568889618          8.810150146          3.532099962        390.955993652
          8.000000000         12.573329926          8.872409821          3.438400030        383.210998535
          8.000000000         12.573060036          8.867280006          3.466799974        385.562011719
          8.000000000         12.572779655          8.862750053          3.470200062        385.842010498
          8.000000000         12.572500229          8.857760429          3.490799904        387.545013428
          8.000000000         12.571940422          8.852950096          3.472199917        386.006988525
          8.000000000         12.571669579          8.847780228          3.501199961        388.404998779
          8.000000000         12.571390152          8.843170166          3.521100044        390.041992188
          8.000000000         12.571109772          8.838000298          3.496000051        387.976013184
          8.000000000         12.570560455          8.832989693          3.503900051        388.623992920
          8.000000000         12.570280075          8.828040123          3.519000053        389.871002197
          8.000000000         12.569999695          8.823100090          3.514600039        389.506988525
          8.000000000         12.569720268          8.818300247          3.506999969        388.881011963
          8.000000000         12.569439888          8.813469887          3.529099941        390.704010010
          8.000000000         12.568889618          8.808440208          3.522599936        390.169006348
          9.000000000         12.573329926          8.896570206          0.768199980        383.028015137
          9.000000000         12.573060036          8.891949654          0.758599997        378.962005615
          9.000000000         12.572779655          8.887290001          0.759800017        379.467010498
          9.000000000         12.572500229          8.882269859          0.755599976        377.708007812
          9.000000000         12.571940422          8.877420425          0.759000003        379.145996094
          9.000000000         12.571669579          8.872260094          0.751900017        376.118011475
          9.000000000         12.571390152          8.867219925          0.749700010        375.207000732
          9.000000000         12.571109772          8.862199783          0.756900012        378.257995605
          9.000000000         12.570560455          8.857179642          0.746500015        373.846008301
          9.000000000         12.570280075          8.852129936          0.751699984        376.040985107
          9.000000000         12.569999695          8.847160339          0.742799997        372.305999756
          9.000000000         12.569720268          8.842249870          0.739400029        370.864013672
          9.000000000         12.569439888          8.837360382          0.732999980        368.160003662
          9.000000000         12.568889618          8.832209587          0.729399979        366.622009277
          9.000000000         12.573329926          8.894809723          0.771300018        384.326995850
          9.000000000         12.573060036          8.890190125          0.755999982        377.851013184
          9.000000000         12.572779655          8.885530472          0.750199974        375.410003662
          9.000000000         12.572500229          8.880510330          0.750599980        375.600006104
          9.000000000         12.571940422          8.875659943          0.754199982        377.123992920
          9.000000000         12.571669579          8.870490074          0.758700013        379.019989014
          9.000000000         12.571390152          8.865460396          0.744899988        373.182006836
          9.000000000         12.571109772          8.860440254          0.766399980        382.260009766
          9.000000000         12.570560455          8.855409622          0.753000021        376.584991455
          9.000000000         12.570280075          8.850370407          0.760699987        379.835998535
          9.000000000         12.569999695          8.845390320          0.749400020        375.096984863
          9.000000000         12.569720268          8.840479851          0.741500020        371.746002197
          9.000000000         12.569439888          8.835590363          0.751299977        375.864990234
          9.000000000         12.568889618          8.830439568          0.737999976        370.279998779
          9.000000000         12.573329926          8.893059731          0.755800009        377.782012939
          9.000000000         12.573060036          8.888440132          0.753300011        376.739990234
          9.000000000         12.572779655          8.883779526          0.752600014        376.421997070
          9.000000000         12.572500229          8.878749847          0.750599980        375.598999023
          9.000000000         12.571940422          8.873900414          0.754199982        377.123992920
          9.000000000         12.571669579          8.868740082          0.758700013        379.020996094
          9.000000000         12.571390152          8.863699913          0.747300029        374.196014404
          9.000000000         12.571109772          8.858679771          0.761699975        380.260986328
          9.000000000         12.570560455          8.853650093          0.744300008        372.936004639
          9.000000000         12.570280075          8.848609924          0.753899992        376.993011475
          9.000000000         12.569999695          8.843629837          0.734000027        368.591003418
          9.000000000         12.569720268          8.838720322          0.739400029        370.867004395
          9.000000000         12.569439888          8.833820343          0.749000013        374.903991699
          9.000000000         12.568889618          8.828669548          0.731599987        367.540985107
          9.000000000         12.573329926          8.891309738          0.755800009        377.773986816
          9.000000000         12.573060036          8.886690140          0.755900025        377.842987061
          9.000000000         12.572779655          8.882029533          0.747799993        374.391998291
          9.000000000         12.572500229          8.876999855          0.750599980        375.597991943
          9.000000000         12.571940422          8.872150421          0.766200006        382.178985596
          9.000000000         12.571669579          8.866979599          0.749599993        375.153015137
          9.000000000         12.571390152          8.861949921          0.759299994        379.260009766
          9.000000000         12.571109772          8.856920242          0.754599988        377.260986328
          9.000000000         12.570560455          8.851900101          0.746500015        373.850006104
          9.000000000         12.570280075          8.846850395          0.751699984        376.045989990
          9.000000000         12.569999695          8.841870308          0.745100021        373.242004395
          9.000000000         12.569720268          8.836959839          0.737399995        369.988006592
          9.000000000         12.569439888          8.832059860          0.749000013        374.906005859
          9.000000000         12.568889618          8.826910019          0.735899985        369.371002197
          9.000000000         12.573329926          8.889570236          0.765100002        381.687988281
          9.000000000         12.573060036          8.884940147          0.755900025        377.838989258
          9.000000000         12.572779655          8.880279541          0.745400012        373.376007080
          9.000000000         12.572500229          8.875249863          0.753099978        376.651000977
          9.000000000         12.571940422          8.870400429          0.763800025        381.167999268
          9.000000000         12.571669579          8.865229607          0.749599993        375.153015137
          9.000000000         12.571390152          8.860199928          0.744899988        373.184997559
          9.000000000         12.571109772          8.855170250          0.759299994        379.264007568
          9.000000000         12.570560455          8.850150108          0.744300008        372.938995361
          9.000000000         12.570280075          8.845100403          0.747200012        374.151000977
          9.000000000         12.569999695          8.840120316          0.745100021        373.243988037
          9.000000000         12.569720268          8.835200310          0.737399995        369.989990234
          9.000000000         12.569439888          8.830309868          0.749000013        374.908996582
          9.000000000         12.568889618          8.825149536          0.729399979        366.631011963
          9.000000000         12.573329926          8.887829781          0.752600014        376.450012207
          9.000000000         12.573060036          8.883199692          0.755900025        377.834014893
          9.000000000         12.572779655          8.878540039          0.752600014        376.415985107
          9.000000000         12.572500229          8.873510361          0.755599976        377.704010010
          9.000000000         12.571940422          8.868659973          0.754199982        377.123992920
          9.000000000         12.571669579          8.863490105          0.754199982        377.088012695
          9.000000000         12.571390152          8.858449936          0.754499972        377.236999512
          9.000000000         12.571109772          8.853420258          0.759299994        379.265014648
          9.000000000         12.570560455          8.848400116          0.748700023        374.765991211
          9.000000000         12.570280075          8.843350410          0.753899992        376.997985840
          9.000000000         12.569999695          8.838370323          0.747300029        374.174987793
          9.000000000         12.569720268          8.833450317          0.741500020        371.752990723
          9.000000000         12.569169998          8.828550339          0.744400024        372.984985352
          9.000000000         12.568889618          8.823399544          0.735899985        369.375000000
          9.000000000         12.573329926          8.886099815          0.761900008        380.364013672
          9.000000000         12.573060036          8.881469727          0.761200011        380.044006348
          9.000000000         12.572779655          8.876810074          0.745400012        373.372009277
          9.000000000         12.572500229          8.871780396          0.755599976        377.703002930
          9.000000000         12.571940422          8.866920471          0.761399984        380.157012939
          9.000000000         12.571669579          8.861749649          0.756399989        378.055999756
          9.000000000         12.571390152          8.856710434          0.749700010        375.212005615
          9.000000000         12.571109772          8.851679802          0.766399980        382.266998291
          9.000000000         12.570560455          8.846659660          0.748700023        374.766998291
          9.000000000         12.570280075          8.841600418          0.760699987        379.845001221
          9.000000000         12.569999695          8.836620331          0.745100021        373.247009277
          9.000000000         12.569720268          8.831709862          0.737399995        369.993988037
          9.000000000         12.569169998          8.826809883          0.739899993        371.062011719
          9.000000000         12.568889618          8.821649551          0.735899985        369.377014160
          9.000000000         12.573329926          8.884369850          0.752600014        376.433013916
          9.000000000         12.573060036          8.879750252          0.763800025        381.145996094
          9.000000000         12.572779655          8.875080109          0.754999995        377.425994873
          9.000000000         12.572500229          8.870050430          0.745599985        373.486999512
          9.000000000         12.571940422          8.865200043          0.763800025        381.167999268
          9.000000000         12.571669579          8.860019684          0.745000005        373.220001221
          9.000000000         12.571390152          8.854980469          0.764100015        381.287994385
          9.000000000         12.571109772          8.849949837          0.764100015        381.268005371
          9.000000000         12.570560455          8.844920158          0.755100012        377.506011963
          9.000000000         12.570280075          8.839870453          0.760699987        379.846008301
          9.000000000         12.569999695          8.834890366          0.747300029        374.178985596
          9.000000000         12.569720268          8.829970360          0.747799993        374.397003174
          9.000000000         12.569169998          8.825070381          0.746699989        373.951995850
          9.000000000         12.568889618          8.819919586          0.733699977        368.466003418
          9.000000000         12.573329926          8.882650375          0.768100023        382.962005615
          9.000000000         12.573060036          8.878020287          0.753300011        376.714996338
          9.000000000         12.572779655          8.873359680          0.754999995        377.424011230
          9.000000000         12.572500229          8.868320465          0.750599980        375.593994141
          9.000000000         12.571940422          8.863470078          0.751800001        376.113006592
          9.000000000         12.571669579          8.858289719          0.751900017        376.122009277
          9.000000000         12.571390152          8.853249550          0.761699975        380.277008057
          9.000000000         12.571109772          8.848219872          0.761699975        380.269012451
          9.000000000         12.570560455          8.843190193          0.748700023        374.769989014
          9.000000000         12.570280075          8.838139534          0.760699987        379.847991943
          9.000000000         12.569999695          8.833160400          0.734099984        368.601989746
          9.000000000         12.569720268          8.828240395          0.735300004        369.117004395
          9.000000000         12.569169998          8.823340416          0.744499981        372.992004395
          9.000000000         12.568889618          8.818180084          0.731599987        367.553985596
          9.000000000         12.573329926          8.880929947          0.768000007        382.954010010
          9.000000000         12.573060036          8.876299858          0.755900025        377.817993164
          9.000000000         12.572779655          8.871629715          0.752499998        376.407989502
          9.000000000         12.572500229          8.866600037          0.758099973        378.753997803
          9.000000000         12.571940422          8.861740112          0.766200006        382.178985596
          9.000000000         12.571669579          8.856570244          0.756500006        378.057006836
          9.000000000         12.571390152          8.851530075          0.752099991        376.227996826
          9.000000000         12.571109772          8.846489906          0.759299994        379.269989014
          9.000000000         12.570560455          8.841460228          0.748700023        374.772003174
          9.000000000         12.570280075          8.836409569          0.751699984        376.055999756
          9.000000000         12.569999695          8.831419945          0.740700006        371.394012451
          9.000000000         12.569720268          8.826499939          0.743600011        372.640014648
          9.000000000         12.569169998          8.821599960          0.751299977        375.881988525
          9.000000000         12.568889618          8.816450119          0.735899985        369.384002686
          9.000000000         12.573329926          8.879210472          0.758700013        379.023986816
          9.000000000         12.573060036          8.874580383          0.755900025        377.813995361
          9.000000000         12.572779655          8.869910240          0.750100017        375.393005371
          9.000000000         12.572500229          8.864879608          0.748099983        374.539001465
          9.000000000         12.571940422          8.860019684          0.756600022        378.135009766
          9.000000000         12.571669579          8.854849815          0.751900017        376.122985840
          9.000000000         12.571390152          8.849800110          0.756900012        378.253997803
          9.000000000         12.571109772          8.844770432          0.764100015        381.272003174
          9.000000000         12.570560455          8.839739799          0.746500015        373.859985352
          9.000000000         12.570280075          8.834679604          0.758499980        378.903015137
          9.000000000         12.569999695          8.829700470          0.745100021        373.255004883
          9.000000000         12.569720268          8.824780464          0.741500020        371.760986328
          9.000000000         12.569169998          8.819869995          0.751299977        375.884002686
          9.000000000         12.568889618          8.814709663          0.727299988        365.730987549
          9.000000000         12.573329926          8.877499580          0.777300000        386.858001709
          9.000000000         12.573060036          8.872870445          0.766300023        382.235992432
          9.000000000         12.572779655          8.868209839          0.757300019        378.432006836
          9.000000000         12.572500229          8.863169670          0.760599971        379.805999756
          9.000000000         12.571940422          8.858309746          0.759000003        379.145996094
          9.000000000         12.571669579          8.853130341          0.756500006        378.058013916
          9.000000000         12.571390152          8.848090172          0.754499972        377.243011475
          9.000000000         12.571109772          8.843050003          0.759299994        379.273010254
          9.000000000         12.570560455          8.838020325          0.744400024        372.949005127
          9.000000000         12.570280075          8.832960129          0.762899995        380.800994873
          9.000000000         12.569999695          8.827980042          0.740700006        371.398010254
          9.000000000         12.569720268          8.823060036          0.749899983        375.283996582
          9.000000000         12.569169998          8.818149567          0.737600029        370.109008789
          9.000000000         12.568889618          8.812990189          0.738099992        370.302001953
          9.000000000         12.573329926          8.875800133          0.755599976        377.699005127
          9.000000000         12.573060036          8.871170044          0.750599980        375.592010498
          9.000000000         12.572779655          8.866499901          0.762099981        380.457000732
          9.000000000         12.572500229          8.861459732          0.743099988        372.428985596
          9.000000000         12.571940422          8.856599808          0.747099996        374.089996338
          9.000000000         12.571669579          8.851429939          0.754199982        377.092010498
          9.000000000         12.571390152          8.846380234          0.749700010        375.217987061
          9.000000000         12.571109772          8.841349602          0.752200007        376.273010254
          9.000000000         12.570560455          8.836310387          0.750800014        375.687988281
          9.000000000         12.570280075          8.831250191          0.751699984        376.061004639
          9.000000000         12.569999695          8.826270103          0.747300029        374.187988281
          9.000000000         12.569720268          8.821339607          0.747799993        374.406005859
          9.000000000         12.569169998          8.816439629          0.751299977        375.888000488
          9.000000000         12.568889618          8.811280251          0.725099981        364.821014404
          9.000000000         12.573329926          8.874110222          0.758700013        378.998992920
          9.000000000         12.573060036          8.869469643          0.763700008        381.121002197
          9.000000000         12.572779655          8.864800453          0.752499998        376.401000977
          9.000000000         12.572500229          8.859769821          0.748099983        374.536010742
          9.000000000         12.571940422          8.854900360          0.754199982        377.123992920
          9.000000000         12.571669579          8.849729538          0.754199982        377.092010498
          9.000000000         12.571390152          8.844679832          0.759299994        379.269989014
          9.000000000         12.571109772          8.839639664          0.761699975        380.276000977
          9.000000000         12.570560455          8.834609985          0.748700023        374.777008057
          9.000000000         12.570280075          8.829549789          0.747200012        374.165008545
          9.000000000         12.569999695          8.824560165          0.742900014        372.330993652
          9.000000000         12.569720268          8.819640160          0.745700002        373.527008057
          9.000000000         12.569169998          8.814729691          0.744499981        373.002014160
          9.000000000         12.568889618          8.809570312          0.735899985        369.393005371
          9.000000000         12.573329926          8.872409821          0.755599976        377.683013916
          9.000000000         12.573060036          8.867779732          0.758499980        378.903991699
          9.000000000         12.572779655          8.863109589          0.747699976        374.371002197
          9.000000000         12.572500229          8.858070374          0.753099978        376.643005371
          9.000000000         12.571940422          8.853210449          0.754199982        377.123992920
          9.000000000         12.571669579          8.848030090          0.754199982        377.092987061
          9.000000000         12.571390152          8.842980385          0.754499972        377.246002197
          9.000000000         12.571109772          8.837940216          0.766399980        382.277008057
          9.000000000         12.570560455          8.832909584          0.742200017        372.040985107
          9.000000000         12.570280075          8.827850342          0.756200016        377.960998535
          9.000000000         12.569999695          8.822859764          0.740700006        371.403991699
          9.000000000         12.569720268          8.817930222          0.735300004        369.127014160
          9.000000000         12.569169998          8.813030243          0.742200017        372.040985107
          9.000000000         12.568889618          8.807860374          0.733799994        368.480987549
          6.000000000         16.174720764         62.620269775         54.418598175        310.680999756
          6.000000000         16.174440384         62.615768433         53.173099518        308.328002930
          6.000000000         16.174169540         62.611728668         54.983100891        311.739990234
          6.000000000         16.173889160         62.607109070         55.135601044        312.024993896
          6.000000000         16.173610687         62.602939606         54.544300079        310.916992188
          6.000000000         16.174720764         62.620201111         54.794799805        311.386993408
          6.000000000         16.174440384         62.615711212         54.261798859        310.385986328
          6.000000000         16.174169540         62.611660004         55.041698456        311.848999023
          6.000000000         16.173889160         62.607040405         54.932899475        311.645996094
          6.000000000         16.173610687         62.602878571         55.029701233        311.826995850
          6.000000000         16.174720764         62.620140076         54.896099091        311.576995850
          6.000000000         16.174440384         62.615638733         54.202999115        310.274993896
          6.000000000         16.174169540         62.611598969         54.675899506        311.164001465
          6.000000000         16.173889160         62.606979370         54.860500336        311.510009766
          6.000000000         16.173610687         62.602821350         54.377899170        310.604003906
          6.000000000         16.174720764         62.620079041         53.652000427        309.234985352
          6.000000000         16.174440384         62.615581512         54.364898682        310.579986572
          6.000000000         16.174169540         62.611541748         54.427101135        310.696990967
          6.000000000         16.173889160         62.606918335         54.397098541        310.640014648
          6.000000000         16.173610687         62.602748871         54.156101227        310.187011719
          6.000000000         16.174720764         62.620010376         53.970298767        309.837005615
          6.000000000         16.174440384         62.615509033         54.247200012        310.358001709
          6.000000000         16.174169540         62.611469269         54.617401123        311.054992676
          6.000000000         16.173889160         62.606849670         54.368198395        310.585998535
          6.000000000         16.173610687         62.602691650         54.475101471        310.786987305
          6.000000000         16.174720764         62.619949341         54.577899933        310.980987549
          6.000000000         16.174440384         62.615451813         54.055999756        309.998992920
          6.000000000         16.174169540         62.611408234         54.968700409        311.713012695
          6.000000000         16.173889160         62.606788635         54.252300262        310.368011475
          6.000000000         16.173610687         62.602619171         54.696998596        311.204010010
          6.000000000         16.174720764         62.619880676         54.910701752        311.604003906
          6.000000000         16.174440384         62.615390778         53.791198730        309.498992920
          6.000000000         16.174169540         62.611351013         55.085800171        311.932006836
